Date,Close
6/8/2018 16:00:00,3.63
6/11/2018 16:00:00,3.57
6/12/2018 16:00:00,3.51
6/13/2018 16:00:00,3.33
6/14/2018 16:00:00,3.21
6/15/2018 16:00:00,3.49
6/18/2018 16:00:00,3.8
6/19/2018 16:00:00,3.94
6/20/2018 16:00:00,3.93
6/21/2018 16:00:00,3.88
6/22/2018 16:00:00,3.88
6/25/2018 16:00:00,3.78
6/26/2018 16:00:00,3.74
6/27/2018 16:00:00,3.65
6/28/2018 16:00:00,3.72
6/29/2018 16:00:00,3.64
7/2/2018 16:00:00,3.54
7/3/2018 13:00:00,3.51
7/5/2018 16:00:00,3.66
7/6/2018 16:00:00,3.79
7/9/2018 16:00:00,3.87
7/10/2018 16:00:00,3.72
7/11/2018 16:00:00,3.68
7/12/2018 16:00:00,3.77
7/13/2018 16:00:00,3.82
7/16/2018 16:00:00,3.81
7/17/2018 16:00:00,3.65
7/18/2018 16:00:00,3.65
7/19/2018 16:00:00,3.73
7/20/2018 16:00:00,3.77
7/23/2018 16:00:00,3.72
7/24/2018 16:00:00,3.7
7/25/2018 16:00:00,3.63
7/26/2018 16:00:00,3.7
7/27/2018 16:00:00,3.71
7/30/2018 16:00:00,3.68
7/31/2018 16:00:00,3.6
8/1/2018 16:00:00,3.68
8/2/2018 16:00:00,3.66
8/3/2018 16:00:00,3.71
8/6/2018 16:00:00,3.72
8/7/2018 16:00:00,3.78
8/8/2018 16:00:00,3.81
8/9/2018 16:00:00,3.8
8/10/2018 16:00:00,3.83
8/13/2018 16:00:00,3.8
8/14/2018 16:00:00,3.88
8/15/2018 16:00:00,3.86
8/16/2018 16:00:00,3.81
8/17/2018 16:00:00,3.83
8/20/2018 16:00:00,3.96
8/21/2018 16:00:00,4.12
8/22/2018 16:00:00,4.25
8/23/2018 16:00:00,4.19
8/24/2018 16:00:00,4.14
8/27/2018 16:00:00,3.68
8/28/2018 16:00:00,3.51
8/29/2018 16:00:00,3.53
8/30/2018 16:00:00,3.4
8/31/2018 16:00:00,3.32
9/4/2018 16:00:00,3.51
9/5/2018 16:00:00,4.07
9/6/2018 16:00:00,4.04
9/7/2018 16:00:00,4.03
9/10/2018 16:00:00,4
9/11/2018 16:00:00,4.04
9/12/2018 16:00:00,4.17
9/13/2018 16:00:00,4.26
9/14/2018 16:00:00,4.2
9/17/2018 16:00:00,4.15
9/18/2018 16:00:00,4.13
9/19/2018 16:00:00,4.15
9/20/2018 16:00:00,4.12
9/21/2018 16:00:00,4.13
9/24/2018 16:00:00,3.88
9/25/2018 16:00:00,4.01
9/26/2018 16:00:00,3.9
9/27/2018 16:00:00,3.89
9/28/2018 16:00:00,3.82
10/1/2018 16:00:00,3.82
10/2/2018 16:00:00,3.72
10/3/2018 16:00:00,3.73
10/4/2018 16:00:00,3.71
10/5/2018 16:00:00,3.67
10/8/2018 16:00:00,3.75
10/9/2018 16:00:00,3.69
10/10/2018 16:00:00,3.71
10/11/2018 16:00:00,3.67
10/12/2018 16:00:00,3.7
10/15/2018 16:00:00,3.72
10/16/2018 16:00:00,3.82
10/17/2018 16:00:00,3.83
10/18/2018 16:00:00,3.77
10/19/2018 16:00:00,3.68
10/22/2018 16:00:00,3.78
10/23/2018 16:00:00,3.82
10/24/2018 16:00:00,3.77
10/25/2018 16:00:00,3.61
10/26/2018 16:00:00,3.43
10/29/2018 16:00:00,3.63
10/30/2018 16:00:00,3.67
10/31/2018 16:00:00,3.65
11/1/2018 16:00:00,3.84
11/2/2018 16:00:00,3.9
11/5/2018 16:00:00,3.75
11/6/2018 16:00:00,3.74
11/7/2018 16:00:00,3.73
11/8/2018 16:00:00,3.72
11/9/2018 16:00:00,3.66
11/12/2018 16:00:00,3.47
11/13/2018 16:00:00,3.47
11/14/2018 16:00:00,3.24
11/15/2018 16:00:00,3.28
11/16/2018 16:00:00,3.2
11/19/2018 16:00:00,3.26
11/20/2018 16:00:00,3.07
11/21/2018 16:00:00,3.43
11/23/2018 13:00:00,3.38
11/26/2018 16:00:00,3.65
11/27/2018 16:00:00,3.68
11/28/2018 16:00:00,3.75
11/29/2018 16:00:00,3.66
11/30/2018 16:00:00,3.42
12/3/2018 16:00:00,3.47
12/4/2018 16:00:00,3.38
12/6/2018 16:00:00,3.39
12/7/2018 16:00:00,3.42
12/10/2018 16:00:00,3.31
12/11/2018 16:00:00,3.24
12/12/2018 16:00:00,3.31
12/13/2018 16:00:00,3.2
12/14/2018 16:00:00,3.19
12/17/2018 16:00:00,3.16
12/18/2018 16:00:00,3.18
12/19/2018 16:00:00,3.15
12/20/2018 16:00:00,3.11
12/21/2018 16:00:00,2.99
12/24/2018 13:00:00,2.92
12/26/2018 16:00:00,3.1
12/27/2018 16:00:00,3.05
12/28/2018 16:00:00,3.07
12/31/2018 16:00:00,3.16
1/2/2019 16:00:00,3.27
1/3/2019 16:00:00,3.24
1/4/2019 16:00:00,3.81
1/7/2019 16:00:00,3.87
1/8/2019 16:00:00,3.95
1/9/2019 16:00:00,4
1/10/2019 16:00:00,3.99
1/11/2019 16:00:00,3.96
1/14/2019 16:00:00,3.91
1/15/2019 16:00:00,3.88
1/16/2019 16:00:00,3.92
1/17/2019 16:00:00,3.94
1/18/2019 16:00:00,3.98
1/22/2019 16:00:00,3.82
1/23/2019 16:00:00,3.87
1/24/2019 16:00:00,3.95
1/25/2019 16:00:00,3.98
1/28/2019 16:00:00,3.88
1/29/2019 16:00:00,2.82
1/30/2019 16:00:00,2.8
1/31/2019 16:00:00,2.84
2/1/2019 16:00:00,2.81
2/4/2019 16:00:00,2.84
2/5/2019 16:00:00,2.95
2/6/2019 16:00:00,2.88
2/7/2019 16:00:00,2.87
2/8/2019 16:00:00,2.84
2/11/2019 16:00:00,2.83
2/12/2019 16:00:00,2.89
2/13/2019 16:00:00,2.87
2/14/2019 16:00:00,2.83
2/15/2019 16:00:00,2.86
2/19/2019 16:00:00,2.8
2/20/2019 16:00:00,2.8
2/21/2019 16:00:00,2.76
2/22/2019 16:00:00,2.84
2/25/2019 16:00:00,2.89
2/26/2019 16:00:00,2.91
2/27/2019 16:00:00,2.92
2/28/2019 16:00:00,2.93
3/1/2019 16:00:00,2.94
3/4/2019 16:00:00,2.89
3/5/2019 16:00:00,2.9
3/6/2019 16:00:00,2.89
3/7/2019 16:00:00,2.9
3/8/2019 16:00:00,2.74
3/11/2019 16:00:00,2.82
3/12/2019 16:00:00,2.87
3/13/2019 16:00:00,2.9
3/14/2019 16:00:00,2.74
3/15/2019 16:00:00,2.77
3/18/2019 16:00:00,2.77
3/19/2019 16:00:00,2.74
3/20/2019 16:00:00,2.63
3/21/2019 16:00:00,2.64
3/22/2019 16:00:00,2.61
3/25/2019 16:00:00,2.54
3/26/2019 16:00:00,2.59
3/27/2019 16:00:00,2.57
3/28/2019 16:00:00,2.55
3/29/2019 16:00:00,2.54
4/1/2019 16:00:00,2.59
4/2/2019 16:00:00,2.53
4/3/2019 16:00:00,2.41
4/4/2019 16:00:00,2.51
4/5/2019 16:00:00,2.47
4/8/2019 16:00:00,2.49
4/9/2019 16:00:00,2.46
4/10/2019 16:00:00,2.49
4/11/2019 16:00:00,2.44
4/12/2019 16:00:00,2.33
4/15/2019 16:00:00,2.24
4/16/2019 16:00:00,2.27
4/17/2019 16:00:00,2.24
4/18/2019 16:00:00,2.19
4/22/2019 16:00:00,2.16
4/23/2019 16:00:00,2.22
4/24/2019 16:00:00,2.25
4/25/2019 16:00:00,2.24
4/26/2019 16:00:00,2.22
4/29/2019 16:00:00,2.19
4/30/2019 16:00:00,2.16
5/1/2019 16:00:00,2.13
5/2/2019 16:00:00,2.19
5/3/2019 16:00:00,2.24
5/6/2019 16:00:00,2.21
5/7/2019 16:00:00,2.19
5/8/2019 16:00:00,2.17
5/9/2019 16:00:00,2.13
5/10/2019 16:00:00,2.12
5/13/2019 16:00:00,2.07
5/14/2019 16:00:00,2.13
5/15/2019 16:00:00,2.17
5/16/2019 16:00:00,2.17
5/17/2019 16:00:00,2.15
5/20/2019 16:00:00,2.02
5/21/2019 16:00:00,2.03
5/22/2019 16:00:00,1.98
5/23/2019 16:00:00,1.93
5/24/2019 16:00:00,1.96
5/28/2019 16:00:00,1.94
5/29/2019 16:00:00,1.89
5/30/2019 16:00:00,1.9
5/31/2019 16:00:00,1.9
6/3/2019 16:00:00,1.87
6/4/2019 16:00:00,1.96
6/5/2019 16:00:00,1.26
6/6/2019 16:00:00,1.28
6/7/2019 16:00:00,1.25
6/10/2019 16:00:00,1.36
6/11/2019 16:00:00,1.43
6/12/2019 16:00:00,1.38
6/13/2019 16:00:00,1.43
6/14/2019 16:00:00,1.41
6/17/2019 16:00:00,1.43
6/18/2019 16:00:00,1.43
6/19/2019 16:00:00,1.41
6/20/2019 16:00:00,1.38
6/21/2019 16:00:00,1.36
6/24/2019 16:00:00,1.34
6/25/2019 16:00:00,1.36
6/26/2019 16:00:00,1.37
6/27/2019 16:00:00,1.39
6/28/2019 16:00:00,1.37
7/1/2019 16:00:00,1.34
7/2/2019 16:00:00,1.35
7/3/2019 13:00:00,1.33
7/5/2019 16:00:00,1.38
7/8/2019 16:00:00,1.36
7/9/2019 16:00:00,1.33
7/10/2019 16:00:00,1.3
7/11/2019 16:00:00,1.21
7/12/2019 16:00:00,1.23
7/15/2019 16:00:00,1.19
7/16/2019 16:00:00,1.16
7/17/2019 16:00:00,1.1
7/18/2019 16:00:00,1.05
7/19/2019 16:00:00,1.08
7/22/2019 16:00:00,1.03
7/23/2019 16:00:00,1.02
7/24/2019 16:00:00,1.02
7/25/2019 16:00:00,1
7/26/2019 16:00:00,1
7/29/2019 16:00:00,1.03
7/30/2019 16:00:00,1.01
7/31/2019 16:00:00,1
8/1/2019 16:00:00,0.96
8/2/2019 16:00:00,0.95
8/5/2019 16:00:00,0.93
8/6/2019 16:00:00,0.95
8/7/2019 16:00:00,0.95
8/8/2019 16:00:00,0.97
8/9/2019 16:00:00,0.9
8/12/2019 16:00:00,0.88
8/13/2019 16:00:00,0.87
8/14/2019 16:00:00,0.83
8/15/2019 16:00:00,0.8
8/16/2019 16:00:00,0.83
8/19/2019 16:00:00,0.85
8/20/2019 16:00:00,0.86
8/21/2019 16:00:00,0.89
8/22/2019 16:00:00,0.97
8/23/2019 16:00:00,0.91
8/26/2019 16:00:00,0.96
8/27/2019 16:00:00,0.93
8/28/2019 16:00:00,0.97
8/29/2019 16:00:00,1.06
8/30/2019 16:00:00,0.99
9/3/2019 16:00:00,0.95
9/4/2019 16:00:00,1
9/5/2019 16:00:00,1.06
9/6/2019 16:00:00,1.08
9/9/2019 16:00:00,1.19
9/10/2019 16:00:00,1.27
9/11/2019 16:00:00,1.15
9/12/2019 16:00:00,1.15
9/13/2019 16:00:00,1.1
9/16/2019 16:00:00,1.09
9/17/2019 16:00:00,1.08
9/18/2019 16:00:00,1.15
9/19/2019 16:00:00,1.11
9/20/2019 16:00:00,1.18
9/23/2019 16:00:00,1.25
9/24/2019 16:00:00,1.25
9/25/2019 16:00:00,1.3
9/26/2019 16:00:00,1.32
9/27/2019 16:00:00,1.34
9/30/2019 16:00:00,1.38
10/1/2019 16:00:00,1.4
10/2/2019 16:00:00,1.33
10/3/2019 16:00:00,1.36
10/4/2019 16:00:00,1.39
10/7/2019 16:00:00,1.37
10/8/2019 16:00:00,1.31
10/9/2019 16:00:00,1.25
10/10/2019 16:00:00,1.26
10/11/2019 16:00:00,1.34
10/14/2019 16:00:00,1.4
10/15/2019 16:00:00,1.4
10/16/2019 16:00:00,1.47
10/17/2019 16:00:00,1.51
10/18/2019 16:00:00,1.49
10/21/2019 16:00:00,1.48
10/22/2019 16:00:00,1.6
10/23/2019 16:00:00,1.61
10/24/2019 16:00:00,1.61
10/25/2019 16:00:00,1.59
10/28/2019 16:00:00,1.55
10/29/2019 16:00:00,1.45
10/30/2019 16:00:00,1.43
10/31/2019 16:00:00,1.36
11/1/2019 16:00:00,1.46
11/4/2019 16:00:00,1.46
11/5/2019 16:00:00,1.48
11/6/2019 16:00:00,1.52
11/7/2019 16:00:00,1.56
11/8/2019 16:00:00,1.52
11/11/2019 16:00:00,1.51
11/12/2019 16:00:00,1.48
11/13/2019 16:00:00,1.49
11/14/2019 16:00:00,1.5
11/15/2019 16:00:00,1.47
11/18/2019 16:00:00,1.41
11/19/2019 16:00:00,1.38
11/20/2019 16:00:00,1.37
11/21/2019 16:00:00,1.38
11/22/2019 16:00:00,1.42
11/25/2019 16:00:00,1.51
11/26/2019 16:00:00,1.53
11/27/2019 16:00:00,1.59
11/29/2019 13:00:00,1.59
12/2/2019 16:00:00,1.54
12/3/2019 16:00:00,1.53
12/4/2019 16:00:00,1.61
12/5/2019 16:00:00,1.6
12/6/2019 16:00:00,1.67
12/9/2019 16:00:00,1.58
12/10/2019 16:00:00,1.63
12/11/2019 16:00:00,1.38
12/12/2019 16:00:00,1.4
12/13/2019 16:00:00,1.36
12/16/2019 16:00:00,1.38
12/17/2019 16:00:00,1.52
12/18/2019 16:00:00,1.54
12/19/2019 16:00:00,1.52
12/20/2019 16:00:00,1.5
12/23/2019 16:00:00,1.4
12/24/2019 13:00:00,1.36
12/26/2019 16:00:00,1.35
12/27/2019 16:00:00,1.48
12/30/2019 16:00:00,1.53
12/31/2019 16:00:00,1.52
1/2/2020 16:00:00,1.58
1/3/2020 16:00:00,1.47
1/6/2020 16:00:00,1.46
1/7/2020 16:00:00,1.38
1/8/2020 16:00:00,1.43
1/9/2020 16:00:00,1.39
1/10/2020 16:00:00,1.36
1/13/2020 16:00:00,1.36
1/14/2020 16:00:00,1.18
1/15/2020 16:00:00,1.15
1/16/2020 16:00:00,1.16
1/17/2020 16:00:00,1.19
1/21/2020 16:00:00,1.15
1/22/2020 16:00:00,1.14
1/23/2020 16:00:00,1.16
1/24/2020 16:00:00,1.08
1/27/2020 16:00:00,1.07
1/28/2020 16:00:00,1.05
1/29/2020 16:00:00,1.03
1/30/2020 16:00:00,0.98
1/31/2020 16:00:00,0.96
2/3/2020 16:00:00,0.99
2/4/2020 16:00:00,1.02
2/5/2020 16:00:00,1.05
2/6/2020 16:00:00,1.03
2/7/2020 16:00:00,0.95
2/10/2020 16:00:00,0.99
2/11/2020 16:00:00,1
2/12/2020 16:00:00,1.05
2/13/2020 16:00:00,1.03
2/14/2020 16:00:00,1
2/18/2020 16:00:00,1.01
2/19/2020 16:00:00,1.04
2/20/2020 16:00:00,1.03
2/21/2020 16:00:00,1.01
2/24/2020 16:00:00,0.93
2/25/2020 16:00:00,0.89
2/26/2020 16:00:00,0.85
2/27/2020 16:00:00,0.87
2/28/2020 16:00:00,0.9
3/2/2020 16:00:00,0.96
3/3/2020 16:00:00,0.91
3/4/2020 16:00:00,0.94
3/5/2020 16:00:00,0.99
3/6/2020 16:00:00,0.98
3/9/2020 16:00:00,0.93
3/10/2020 16:00:00,1.06
3/11/2020 16:00:00,1.03
3/12/2020 16:00:00,1
3/13/2020 16:00:00,1.15
3/16/2020 16:00:00,1.09
3/17/2020 16:00:00,1.06
3/18/2020 16:00:00,0.94
3/19/2020 16:00:00,1.05
3/20/2020 16:00:00,0.94
3/23/2020 16:00:00,0.95
3/24/2020 16:00:00,1.04
3/25/2020 16:00:00,1.04
3/26/2020 16:00:00,1.1
3/27/2020 16:00:00,1.06
3/30/2020 16:00:00,0.91
3/31/2020 16:00:00,0.88
4/1/2020 16:00:00,0.81
4/2/2020 16:00:00,0.71
4/3/2020 16:00:00,0.7
4/6/2020 16:00:00,0.77
4/7/2020 16:00:00,0.82
4/8/2020 16:00:00,0.85
4/9/2020 16:00:00,0.97
4/13/2020 16:00:00,1.19
4/14/2020 16:00:00,1.49
4/15/2020 16:00:00,1.32
4/16/2020 16:00:00,1.26
4/17/2020 16:00:00,1.22
4/20/2020 16:00:00,1.4
4/21/2020 16:00:00,1.2
4/22/2020 16:00:00,1.22
4/23/2020 16:00:00,1.18
4/24/2020 16:00:00,1.19
4/27/2020 16:00:00,1.46
4/28/2020 16:00:00,1.41
4/29/2020 16:00:00,1.51
4/30/2020 16:00:00,1.43
5/1/2020 16:00:00,1.51
5/4/2020 16:00:00,1.37
5/5/2020 16:00:00,1.35
5/6/2020 16:00:00,1.23
5/7/2020 16:00:00,1.22
5/8/2020 16:00:00,1.25
5/11/2020 16:00:00,1.19
5/12/2020 16:00:00,1.14
5/13/2020 16:00:00,1.05
5/14/2020 16:00:00,1.03
5/15/2020 16:00:00,1.06
5/18/2020 16:00:00,1.15
5/19/2020 16:00:00,1.11
5/20/2020 16:00:00,1.11
5/21/2020 16:00:00,1.11
5/22/2020 16:00:00,1.05
5/26/2020 16:00:00,1.11
5/27/2020 16:00:00,1.17
5/28/2020 16:00:00,1.08
5/29/2020 16:00:00,1.01
6/1/2020 16:00:00,1.03
6/2/2020 16:00:00,1.05
6/3/2020 16:00:00,1.11
6/4/2020 16:00:00,1.12
6/5/2020 16:00:00,1.03
6/8/2020 16:00:00,1.25
6/9/2020 16:00:00,1.24
6/10/2020 16:00:00,1.27
6/11/2020 16:00:00,1.09
6/12/2020 16:00:00,1.18
6/15/2020 16:00:00,1.17
6/16/2020 16:00:00,1.16
6/17/2020 16:00:00,1.19
6/18/2020 16:00:00,1.24
6/19/2020 16:00:00,1.22
6/22/2020 16:00:00,1.22
6/23/2020 16:00:00,1.21
6/24/2020 16:00:00,1.1
6/25/2020 16:00:00,1.12
6/26/2020 16:00:00,1.09
6/29/2020 16:00:00,1.1
6/30/2020 16:00:00,1.09
7/1/2020 16:00:00,1.11
7/2/2020 16:00:00,1.07
7/6/2020 16:00:00,1.06
7/7/2020 16:00:00,1.02
7/8/2020 16:00:00,1.07
7/9/2020 16:00:00,1.05
7/10/2020 16:00:00,1.09
7/13/2020 16:00:00,1.07
7/14/2020 16:00:00,1.02
7/15/2020 16:00:00,1.05
7/16/2020 16:00:00,1.04
7/17/2020 16:00:00,0.99
7/20/2020 16:00:00,0.96
7/21/2020 16:00:00,1
7/22/2020 16:00:00,1.03
7/23/2020 16:00:00,1.03
7/24/2020 16:00:00,1.01
7/27/2020 16:00:00,1
7/28/2020 16:00:00,0.99
7/29/2020 16:00:00,1.01
7/30/2020 16:00:00,1.02
7/31/2020 16:00:00,1
8/3/2020 16:00:00,1.04
8/4/2020 16:00:00,1.11
8/5/2020 16:00:00,1.16
8/6/2020 16:00:00,1.11
8/7/2020 16:00:00,1.04
8/10/2020 16:00:00,1.08
8/11/2020 16:00:00,1.09
8/12/2020 16:00:00,1.13
8/13/2020 16:00:00,1.16
8/14/2020 16:00:00,1.19
8/17/2020 16:00:00,1.16
8/18/2020 16:00:00,1.2
8/19/2020 16:00:00,1.18
8/20/2020 16:00:00,1.15
8/21/2020 16:00:00,1.26
8/24/2020 16:00:00,1.22
8/25/2020 16:00:00,1.25
8/26/2020 16:00:00,1.28
8/27/2020 16:00:00,1.31
8/28/2020 16:00:00,1.35
8/31/2020 16:00:00,1.67
9/1/2020 16:00:00,1.91
9/2/2020 16:00:00,1.93
9/3/2020 16:00:00,1.96
9/4/2020 16:00:00,1.91
9/8/2020 16:00:00,1.93
9/9/2020 16:00:00,1.84
9/10/2020 16:00:00,1.56
9/11/2020 16:00:00,1.52
9/14/2020 16:00:00,1.73
9/15/2020 16:00:00,1.77
9/16/2020 16:00:00,2.17
9/17/2020 16:00:00,2.3
9/18/2020 16:00:00,2.37
9/21/2020 16:00:00,2.19
9/22/2020 16:00:00,2.64
9/23/2020 16:00:00,2.51
9/24/2020 16:00:00,2.29
9/25/2020 16:00:00,2.51
9/28/2020 16:00:00,2.52
9/29/2020 16:00:00,2.59
9/30/2020 16:00:00,2.55
10/1/2020 16:00:00,2.44
10/2/2020 16:00:00,2.35
10/5/2020 16:00:00,2.37
10/6/2020 16:00:00,2.28
10/7/2020 16:00:00,2.34
10/8/2020 16:00:00,3.37
10/9/2020 16:00:00,3.01
10/12/2020 16:00:00,2.95
10/13/2020 16:00:00,2.97
10/14/2020 16:00:00,3.06
10/15/2020 16:00:00,3.46
10/16/2020 16:00:00,3.33
10/19/2020 16:00:00,3.48
10/20/2020 16:00:00,3.47
10/21/2020 16:00:00,3.53
10/22/2020 16:00:00,3.73
10/23/2020 16:00:00,3.75
10/26/2020 16:00:00,3.36
10/27/2020 16:00:00,3.17
10/28/2020 16:00:00,2.96
10/29/2020 16:00:00,2.93
10/30/2020 16:00:00,2.62
11/2/2020 16:00:00,2.69
11/3/2020 16:00:00,2.89
11/4/2020 16:00:00,2.73
11/5/2020 16:00:00,2.86
11/6/2020 16:00:00,2.97
11/9/2020 16:00:00,2.87
11/10/2020 16:00:00,2.78
11/11/2020 16:00:00,2.94
11/12/2020 16:00:00,2.78
11/13/2020 16:00:00,2.75
11/16/2020 16:00:00,3.02
11/17/2020 16:00:00,2.91
11/18/2020 16:00:00,2.89
11/19/2020 16:00:00,3.12
11/20/2020 16:00:00,3.18
11/23/2020 16:00:00,3.48
11/24/2020 16:00:00,3.42
11/25/2020 16:00:00,3.69
11/27/2020 13:00:00,4.02
11/30/2020 16:00:00,4.14
12/1/2020 16:00:00,3.95
12/2/2020 16:00:00,4.14
12/3/2020 16:00:00,4.03
12/4/2020 16:00:00,4.22
12/7/2020 16:00:00,4.09
12/8/2020 16:00:00,4.24
12/9/2020 16:00:00,3.42
12/10/2020 16:00:00,3.53
12/11/2020 16:00:00,3.33
12/14/2020 16:00:00,3.18
12/15/2020 16:00:00,3.46
12/16/2020 16:00:00,3.46
12/17/2020 16:00:00,3.71
12/18/2020 16:00:00,3.91
12/21/2020 16:00:00,3.88
12/22/2020 16:00:00,4.87
12/23/2020 16:00:00,5.14
12/24/2020 13:00:00,5.04
12/28/2020 16:00:00,5.25
12/29/2020 16:00:00,4.85
12/30/2020 16:00:00,4.82
12/31/2020 16:00:00,4.71
1/4/2021 16:00:00,4.31
1/5/2021 16:00:00,4.34
1/6/2021 16:00:00,4.59
1/7/2021 16:00:00,4.52
1/8/2021 16:00:00,4.42
1/11/2021 16:00:00,4.99
1/12/2021 16:00:00,4.99
1/13/2021 16:00:00,7.85
1/14/2021 16:00:00,9.98
1/15/2021 16:00:00,8.88
1/19/2021 16:00:00,9.84
1/20/2021 16:00:00,9.78
1/21/2021 16:00:00,10.76
1/22/2021 16:00:00,16.25
1/25/2021 16:00:00,19.2
1/26/2021 16:00:00,36.99
1/27/2021 16:00:00,86.88
1/28/2021 16:00:00,48.4
1/29/2021 16:00:00,81.25
2/1/2021 16:00:00,56.25
2/2/2021 16:00:00,22.5
2/3/2021 16:00:00,23.1
2/4/2021 16:00:00,13.38
2/5/2021 16:00:00,15.94
2/8/2021 16:00:00,15
2/9/2021 16:00:00,12.58
2/10/2021 16:00:00,12.8
2/11/2021 16:00:00,12.78
2/12/2021 16:00:00,13.1
2/16/2021 16:00:00,12.38
2/17/2021 16:00:00,11.49
2/18/2021 16:00:00,10.17
2/19/2021 16:00:00,10.15
2/22/2021 16:00:00,11.5
2/23/2021 16:00:00,11.24
2/24/2021 16:00:00,22.93
2/25/2021 16:00:00,27.18
2/26/2021 16:00:00,25.44
3/1/2021 16:00:00,30.1
3/2/2021 16:00:00,29.55
3/3/2021 16:00:00,31.05
3/4/2021 16:00:00,33.09
3/5/2021 16:00:00,34.44
3/8/2021 16:00:00,48.63
3/9/2021 16:00:00,61.73
3/10/2021 16:00:00,66.25
3/11/2021 16:00:00,65
3/12/2021 16:00:00,66.13
3/15/2021 16:00:00,55.04
3/16/2021 16:00:00,52.04
3/17/2021 16:00:00,52.45
3/18/2021 16:00:00,50.44
3/19/2021 16:00:00,50.07
3/22/2021 16:00:00,48.62
3/23/2021 16:00:00,45.44
3/24/2021 16:00:00,30.09
3/25/2021 16:00:00,45.94
3/26/2021 16:00:00,45.25
3/29/2021 16:00:00,45.33
3/30/2021 16:00:00,48.62
3/31/2021 16:00:00,47.46
4/1/2021 16:00:00,47.86
4/5/2021 16:00:00,46.74
4/6/2021 16:00:00,46.13
4/7/2021 16:00:00,44.49
4/8/2021 16:00:00,42.57
4/9/2021 16:00:00,39.59
4/12/2021 16:00:00,35.27
4/13/2021 16:00:00,35.25
4/14/2021 16:00:00,41.63
4/15/2021 16:00:00,39.11
4/16/2021 16:00:00,38.67
4/19/2021 16:00:00,41.09
4/20/2021 16:00:00,39.63
4/21/2021 16:00:00,39.63
4/22/2021 16:00:00,37.79
4/23/2021 16:00:00,37.8
4/26/2021 16:00:00,42.23
4/27/2021 16:00:00,44.44
4/28/2021 16:00:00,44.65
4/29/2021 16:00:00,44.05
4/30/2021 16:00:00,43.4
5/3/2021 16:00:00,40.55
5/4/2021 16:00:00,40.18
5/5/2021 16:00:00,39.87
5/6/2021 16:00:00,40.25
5/7/2021 16:00:00,40.28
5/10/2021 16:00:00,35.81
5/11/2021 16:00:00,36.73
5/12/2021 16:00:00,36.2
5/13/2021 16:00:00,41.13
5/14/2021 16:00:00,39.98
5/17/2021 16:00:00,45.15
5/18/2021 16:00:00,45.17
5/19/2021 16:00:00,42.21
5/20/2021 16:00:00,42.62
5/21/2021 16:00:00,44.2
5/24/2021 16:00:00,45
5/25/2021 16:00:00,52.36
5/26/2021 16:00:00,60.64
5/27/2021 16:00:00,63.53
5/28/2021 16:00:00,55.5
6/1/2021 16:00:00,62.26
6/2/2021 16:00:00,70.56
6/3/2021 16:00:00,64.55
6/4/2021 16:00:00,62.09
6/7/2021 16:00:00,70
6/8/2021 16:00:00,75
6/9/2021 16:00:00,75.64
6/10/2021 16:00:00,55.1
6/11/2021 16:00:00,58.34
6/14/2021 16:00:00,57.36
6/15/2021 16:00:00,55.63
6/16/2021 16:00:00,55.74
6/17/2021 16:00:00,55.9
6/18/2021 16:00:00,53.46
6/21/2021 16:00:00,50.09
6/22/2021 16:00:00,55.1
6/23/2021 16:00:00,54.84
6/24/2021 16:00:00,53.08
6/25/2021 16:00:00,52.38
6/28/2021 16:00:00,53.31
6/29/2021 16:00:00,52.72
6/30/2021 16:00:00,53.54
7/1/2021 16:00:00,51.09
7/2/2021 16:00:00,50.71
7/6/2021 16:00:00,49.89
7/7/2021 16:00:00,47.67
7/8/2021 16:00:00,47.85
7/9/2021 16:00:00,47.81
7/12/2021 16:00:00,47.31
7/13/2021 16:00:00,45.02
7/14/2021 16:00:00,41.91
7/15/2021 16:00:00,41.71
7/16/2021 16:00:00,42.26
7/19/2021 16:00:00,43.37
7/20/2021 16:00:00,47.8
7/21/2021 16:00:00,46.45
7/22/2021 16:00:00,44.71
7/23/2021 16:00:00,45.09
7/26/2021 16:00:00,45.99
7/27/2021 16:00:00,44.64
7/28/2021 16:00:00,42.28
7/29/2021 16:00:00,41.22
7/30/2021 16:00:00,40.28
8/2/2021 16:00:00,39.41
8/3/2021 16:00:00,38.19
8/4/2021 16:00:00,36.7
8/5/2021 16:00:00,38.36
8/6/2021 16:00:00,37.94
8/9/2021 16:00:00,40.28
8/10/2021 16:00:00,39.76
8/11/2021 16:00:00,39.7
8/12/2021 16:00:00,40.59
8/13/2021 16:00:00,40.63
8/16/2021 16:00:00,40.98
8/17/2021 16:00:00,40.89
8/18/2021 16:00:00,39.26
8/19/2021 16:00:00,38.23
8/20/2021 16:00:00,39.83
8/23/2021 16:00:00,41.22
8/24/2021 16:00:00,52.57
8/25/2021 16:00:00,49.91
8/26/2021 16:00:00,51.31
8/27/2021 16:00:00,51.24
8/30/2021 16:00:00,52.3
8/31/2021 16:00:00,54.56
9/1/2021 16:00:00,53.24
9/2/2021 16:00:00,53.38
9/3/2021 16:00:00,50.69
9/7/2021 16:00:00,49.75
9/8/2021 16:00:00,49.7
9/9/2021 16:00:00,49.8
9/10/2021 16:00:00,47.6
9/13/2021 16:00:00,50.85
9/14/2021 16:00:00,49.81
9/15/2021 16:00:00,51.13
9/16/2021 16:00:00,51.59
